reading: ../download/bike_crashes.csv
802 N POST RD and VILLAGE ROAD WEST, West Windsor Township, NJ
803 ROUTE 526 and NEW VILLAGE RD, West Windsor Township, NJ
804 189 PRINCETON ARMS NORTH 2 (PARKING LOT), East Windsor Township, NJ
805 DAVISON ROAD and WARD STREET, East Windsor Township, NJ
806 US 130 and ROUTE 571 / PRCTN-WRSTN RD / STOCKT, East Windsor Township, NJ
807 MERCER COUNTY 630 and BRADFORD RD, East Windsor Township, NJ
808 ROUTE 571 and WARD ST, East Windsor Township, NJ
809 ABBINGTON DRIVE and LAKE DRIVE, East Windsor Township, NJ
810 MERCER COUNTY 630 and ROUTE 539 / YORK RD, East Windsor Township, NJ
811 1488 PENNINGTON ROAD, Ewing Township, NJ
812 RADNOR AVENUE and BERWYN AVENUE, Ewing Township, NJ
813 1510 OLDEN AVENUE, Ewing Township, NJ
814 WILFRED AVE and LILY ST, Hamilton Twp (Mercer Co), NJ
815 WARD AVE and NJ 33, Hamilton Twp (Mercer Co), NJ
816 MERCER COUNTY 618 and CREST AVE, Hamilton Twp (Mercer Co), NJ
817 MERCER COUNTY 614 and ROSALIA AVE, Hamilton Twp (Mercer Co), NJ
818 HUGHES DR and YOUNGS RD, Hamilton Twp (Mercer Co), NJ
819 NJ 33 and WEGNER AVE, Hamilton Twp (Mercer Co), NJ
820 S CLINTON AVE and JOSEPH ST, Hamilton Twp (Mercer Co), NJ
821 ROUTE 533 and MAGNOLIA LN, Hamilton Twp (Mercer Co), NJ
822 HOMESTEAD AVE and SO BROAD ST, Hamilton Twp (Mercer Co), NJ
823 CHURCH ST and S. BROAD ST, Hamilton Twp (Mercer Co), NJ
824 MERCER COUNTY 606 and SAYBROOK AVE, Hamilton Twp (Mercer Co), NJ
825 MERCER COUNTY 616 and FIRST AVE, Hamilton Twp (Mercer Co), NJ
826 CYPRESS LN and HOBBS RD, Hamilton Twp (Mercer Co), NJ
827 ESTATES BLVD and WHITEHORSE HAMILTON SQUARE RD., Hamilton Twp (Mercer Co), NJ
828 CROSSWICKS HAMILTON SQUARE RD and EDGEBROOK RD, Hamilton Twp (Mercer Co), NJ
829 265 WHITEHEAD RD, Hamilton Twp (Mercer Co), NJ
830 KUSER RD and ESTATES BLVD, Hamilton Twp (Mercer Co), NJ
831 NEW CEDAR LN and S BROAD ST, Hamilton Twp (Mercer Co), NJ
832 KLOCKNER RD and NEGRON DR, Hamilton Twp (Mercer Co), NJ
833 BANK STREET and MECHANIC STREET, Hightstown Borough, NJ
834 ROUTE 518 and PRINCETON AV, Hopewell Twp (Mercer Co), NJ
835 PRINCETON AVE and E BROAD ST, Hopewell Twp (Mercer Co), NJ
836 NJ 31 and WOOSAMONSA RD, Hopewell Twp (Mercer Co), NJ
837 TEXAS AVE and US 1B, Lawrence Twp (Mercer Co), NJ
838 ROUTE 533, Lawrence Twp (Mercer Co), NJ
839 ROUTE 583 and ROUTE 569 / FACKLER RD, Lawrence Twp (Mercer Co), NJ
840 FITZRANDOLPH ROAD and WESTERN WAY, Princeton Township, NJ
841 VANDEVENTER AVENUE and PARK PLACE, Princeton Township, NJ
842 MACLEAN ST and WITHERSPOON ST., Princeton Township, NJ
843 S HARRISON ST and SERGEANT STREET, Princeton Township, NJ
844 NORTH HARRISON ST and VALLEY RD., Princeton Township, NJ
845 NORTH HARRISON STREET and HORNOR LANE, Princeton Township, NJ
846 US 206 and STOCKTON ST., Princeton Township, NJ
847 185 ELM DR and BAKER LN, Princeton Township, NJ
848 HAMILTON AVENUE and LINDEN LANE, Princeton Township, NJ
849 NJ 27 and PALMER SQ W, Princeton Township, NJ
850 HAMILTON AVENUE and HARRISON ST., Princeton Township, NJ
851 UNIVERSITY PLACE and ALEXANDER ROAD, Princeton Township, NJ
852 SNOWDEN LA and ROLLING MEAD, Princeton Township, NJ
853 BIRCH AVE and JOHN STREET, Princeton Township, NJ
854 S HARRISON ST and PROSPECT AVENUE, Princeton Township, NJ
855 LEIGH AVENUE and JOHN STREET, Princeton Township, NJ
856 HUDSON ST and PEARL ST, Trenton City, NJ
857 STUYVESANT AVE and CHRISTOPH ST, Trenton City, NJ
858 CASS ST and CENTRE ST, Trenton City, NJ
859 MERCER COUNTY 653 and SPRING ST, Trenton City, NJ
860 MERCER COUNTY 606 and E CANAL ST, Trenton City, NJ
861 MERCER COUNTY 635 and CHESTNUT AVE / RAUL WALLENBERG AVE, Trenton City, NJ
862 MERCER COUNTY 606 and S CLINTON AVE, Trenton City, NJ
863 MERCER COUNTY 653 and W STATE ST, Trenton City, NJ
864 S BROAD ST and DYE ST, Trenton City, NJ
865 MERCER COUNTY 606 and WASHINGTON ST, Trenton City, NJ
866 E STATE ST and N MONTGOMERY ST, Trenton City, NJ
867 FERRY ST and S BROAD ST, Trenton City, NJ
868 ROUTE 526 and NJ 33, Washington Twp  (Mercer Co), NJ
869 ROUTE 535 and ROBBINSVILLE RD., West Windsor Township, NJ
870 MERCER COUNTY 638 and N POST RD, West Windsor Township, NJ
871 ROUTE 526 and HAWTHORNE DR / SPRUCE ST, West Windsor Township, NJ
872 ASCOT CRESENT and BEAR BROOK RD., West Windsor Township, NJ
873 PRINCETON JUNCTION TRAIN STATION and STATION DRIVE PAY LOT, West Windsor Township, NJ
874 ROUTE 533 and MALL RD, West Windsor Township, NJ
875 ALEXANDER RD and VAUGHN DRIVE, West Windsor Township, NJ
876 NJ 33 and LAKE DR, East Windsor Township, NJ
877 ROUTE 535 and ONE MILE RD, East Windsor Township, NJ
878 US 130 and 839 ROUTE 130 NORTH (PARKING LOT), East Windsor Township, NJ
879 1 MILE RD and COUNTY ROAD 571, East Windsor Township, NJ
880 2108 PENNINGTON RD, Ewing Township, NJ
881 MERCER COUNTY 634 and RIVERVIEW DR, Ewing Township, NJ
882 MERCER COUNTY 634 and CR 622 / LEXINGTON AVE / N OLDEN AV, Ewing Township, NJ
883 1655 OLDEN AVENUE, Ewing Township, NJ
884 MERCER COUNTY 643 and CR 634 / PARKWAY AVE, Ewing Township, NJ
885 EGGERTS CROSSING RD and CR 636, Ewing Township, NJ
886 SHILLER AVE and ROWAN AVE, Hamilton Twp (Mercer Co), NJ
887 ROUTE 535 and PAXSON AVE, Hamilton Twp (Mercer Co), NJ
888 MERCER COUNTY 618 and BERKELEY ST, Hamilton Twp (Mercer Co), NJ
889 NJ 33 and WARD AVE, Hamilton Twp (Mercer Co), NJ
890 YOUNGS RD and COUNTY ROAD 533, Hamilton Twp (Mercer Co), NJ
891 ROUTE 539 and WARD ST, Hightstown Borough, NJ
892 ROUTE 569 and CLEVELAND RD, Hopewell Twp (Mercer Co), NJ
893 SKILLMAN AVE and LAWRENCE RD, Lawrence Twp (Mercer Co), NJ
894 JOHN ST and BIRCH AVE, Princeton Township, NJ
895 WITHERSPOON ST and BIRCH AVE, Princeton Township, NJ
896 NJ 27 and MORAN AVE, Princeton Township, NJ
897 OLDEN ST and WILLIAM ST, Princeton Township, NJ
898 SMITH AVE and BARNT AVE, Trenton City, NJ
899 US HIGHWAY 206 and WATSON AVE, Trenton City, NJ
900 MERCER CTY 606 and REVERE AVE, Trenton City, NJ
901 ESCHER ST and SOUTHARD ST, Trenton City, NJ
902 LOT ST # 8 and METZGER DR, Trenton City, NJ
903 CENTRE ST and INGLETON ST, Trenton City, NJ
904 ANDERSON ST and GENESEE ST, Trenton City, NJ
905 RTE 526 and BUCKLEY LN, Washington Twp  (Mercer Co), NJ
906 ALEXANDER RD and HARRIS RD, West Windsor Township, NJ
907 MERCER CTY 638 and N POST RD, West Windsor Township, NJ
908 ROUTE 535 and COLT CIRCLE, West Windsor Township, NJ
909 VILLAGE ROAD WEST and VILLAGE ROAD, West Windsor Township, NJ
910 US 130 and MAPLE STREAM RD, East Windsor Township, NJ
911 PRINCESS DIANA LN and NEW WILLOW ST, Ewing Township, NJ
912 MERCER COUNTY 636 and BUTTONWOOD DR, Ewing Township, NJ
913 US 206 and PARK AVE, Hamilton Twp (Mercer Co), NJ
914 NJ 33 and LYNWOOD AVE, Hamilton Twp (Mercer Co), NJ
915 MERCER COUNTY 606 and JOHNSON AVE, Hamilton Twp (Mercer Co), NJ
916 KUSER RD and KLOCKNER ROAD, Hamilton Twp (Mercer Co), NJ
917 ROUTE 571 and OAK LANE, Hightstown Borough, NJ
918 ROUTE 583 and BETTS AVE, Lawrence Twp (Mercer Co), NJ
919 LAWRENCE STATION RD and BAKERS BASIN RD, Lawrence Twp (Mercer Co), NJ
920 ROUTE 583 and LOVERS LN / OLDEN LN, Princeton Township, NJ
921 CLEARVIEW AVE and CR 629, Princeton Township, NJ
922 NJ 27 and MORAN AVE, Princeton Township, NJ
923 CEDAR LN and SYCAMORE RD, Princeton Township, NJ
924 MERCER COUNTY 629 and CLEARVIEW AVE, Princeton Township, NJ
925 MERCER COUNTY 606, Trenton City, NJ
926 DIVISION ST, Trenton City, NJ
927 US 206 and CHESTNUT AVE, Trenton City, NJ
928 NJ 129 and CR 650 / LALOR ST, Trenton City, NJ
929 FEDERAL ST and CENTRE ST, Trenton City, NJ
930 PIEDMONT ALY and CR 622, Trenton City, NJ
931 US 206 and DAYTON ST, Trenton City, NJ
932 ROUTE 526 and UNION ST, Washington Twp  (Mercer Co), NJ
933 MEADOW RD and TOLL HOUSE DR., West Windsor Township, NJ
934 MERCER COUNTY 638 and EVERETT DR, West Windsor Township, NJ
935 LE PARC DR and REDWOOD CT., West Windsor Township, NJ
936 US 1 and WASHINGTON RD (CR571), West Windsor Township, NJ
937 US 130, East Windsor Township, NJ
938 MERCER COUNTY 606, Hamilton Twp (Mercer Co), NJ
939 US 206, Hamilton Twp (Mercer Co), NJ
940 US 1 BUSINESS, Lawrence Twp (Mercer Co), NJ
941 NORTH DRIVEWAY-FORBES COLLEGE-PRIN? and ALEXANDER STREET, Princeton Borough, NJ
942 SOUTHARD ST, Trenton City, NJ
943 RUTHERFORD AVE and HOFFMAN AVENUE, Trenton City, NJ
944 FREUDENMACHER AL and BERTTY ST., Trenton City, NJ
945 WEST STATE ST, Trenton City, NJ
946 C/O INGAHM and CALHOUN ST, Trenton City, NJ
947 US 206 SOUTHBOUND and FEDERAL ST, Trenton City, NJ
948 RUTHERFORD AVE and HOFFMAN AVENUE, Trenton City, NJ
949 OAKLAND ST 351, Trenton City, NJ
950 NJ 33 and HARFORD PL, Trenton City, NJ
951 310 PROSPECT ST PARKING LOT, Trenton City, NJ
952 CENTER ST and BRIDGE ST, Trenton City, NJ
953 1600 N OLDEN AVE (CVS), Ewing Township, NJ
954 KLOCKNER RD, Hamilton Twp (Mercer Co), NJ
955 BOWHILL AVENUE and MARSHALL AVENUE, Hamilton Twp (Mercer Co), NJ
956 US 206, Hamilton Twp (Mercer Co), NJ
957 US 1 BUSINESS and TEXAS AVENUE, Lawrence Twp (Mercer Co), NJ
958 PERRY ST and SOUTHARD STREET, Trenton City, NJ
959 NJ 33 and CHESTNUT AVENUE, Trenton City, NJ
960 SOUTH COOK AVE and WALNUT AVENUE, Trenton City, NJ
961 ADELINE ST and BEATTY STREET, Trenton City, NJ
962 OAKLAND ST and HOFFMAN AVENUE, Trenton City, NJ
963 S CLINTON AVE and MAGOWAN STREET, Trenton City, NJ
964 MERCER COUNTY 653 and WEST STATE STREET, Trenton City, NJ
965 NJ 33 and CR 626, Trenton City, NJ
966 LIBERTY ST and WILLIAM STREET, Trenton City, NJ
967 ELVON AL and SOUTH WALTER AVENUE, Trenton City, NJ
968 NEW JERSEY STATE PARKING LOT NUMBER THREE, Trenton City, NJ
969 US 206 and SOUTHARD STREET, Trenton City, NJ
970 NORTH CLINTON AVE and MEADE STREET, Trenton City, NJ
971 MALONE ST and RT 206, Trenton City, NJ
972 MERCER COUNTY 622 and RT 206, Trenton City, NJ
973 NJ 129 and CASS STREET, Trenton City, NJ
974 ANDERSON ST and HEWITT STREET, Trenton City, NJ
975 S CLINTON AVE and BARLOW STREET, Trenton City, NJ
976 NORTH WILLOW ST and KIRKBRIDE AVENUE, Trenton City, NJ
977 HOFFMAN AVE and OLIVER STREET, Trenton City, NJ
978 MERCER COUNTY 650 and DRESDEN AVENUE, Trenton City, NJ
979 NORTH CLINTON AVE, Trenton City, NJ
980 OLIVE ST and RT 206, Trenton City, NJ
981 CHARLES ST and ANDERSON STREET, Trenton City, NJ
982 LAKESIDE DR and GENESEE STREET, Trenton City, NJ
983 LINCOLN  AVE and NORTH CLINTON AVENUE, Trenton City, NJ
984 ROUTE 571, East Windsor Township, NJ
985 NJ 33 and DAVISON ROAD, East Windsor Township, NJ
986 ROUTE 571 and ONE MILE ROAD, East Windsor Township, NJ
987 CORNELL AVE and CHEWALLA BOULEVARD, Hamilton Twp (Mercer Co), NJ
988 KLOCKNER RD and SECRETARIO WAY, Hamilton Twp (Mercer Co), NJ
989 OLD YORK RD and SAWMILL ROAD, Hamilton Twp (Mercer Co), NJ
990 METZCHE DRIVE EAST and C STREET, Hamilton Twp (Mercer Co), NJ
991 ROUTE 583 and CRESTHILL ROAD, Lawrence Twp (Mercer Co), NJ
992 NORTH CLINTON AVE and PERRINE AVENUE, Trenton City, NJ
993 MELROSE AVE and CR 606, Trenton City, NJ
994 QUINTON AVE and RT 33, Trenton City, NJ
995 ENTERPRISE AVE, Trenton City, NJ
996 WEST STATE ST, Trenton City, NJ
997 SOUTHARD ST and ESCHER STREET, Trenton City, NJ
998 1200 GREENWOOD AVE and C V S PHARMACY, Trenton City, NJ
999 NEW YORK AVE and CR 622, Trenton City, NJ
1000 S CLINTON AVE and PEARL STREET, Trenton City, NJ
1001 NJ 33 and SOUTH CLINTON AVEENUE, Trenton City, NJ
1002 US 206 and VINE STREET, Trenton City, NJ
1003 ROUTE 539 and CONOVER ROAD, East Windsor Township, NJ
1004 SUPERFRESH PARKING LOT and ROUTE 130, East Windsor Township, NJ
1005 MERCER COUNTY 622 and RT 31, Ewing Township, NJ
1006 NEW CEDAR LANE and LAFAYETTE AVE, Hamilton Twp (Mercer Co), NJ
1007 NORWAY AVENUE and WALNUT AVE, Hamilton Twp (Mercer Co), NJ
1008 JOHNSTON AVENUE and GREENWOOD AVE, Hamilton Twp (Mercer Co), NJ
1009 US 206 and HOMESTEAD AVENUE, Hamilton Twp (Mercer Co), NJ
1010 HUTCHINSON AVENUE and E. FRANKLIN AVE, Hamilton Twp (Mercer Co), NJ
1011 US 1 BUSINESS and PEAR STREET, Lawrence Twp (Mercer Co), NJ
1012 CHAMBERS ST and GREENWOOD AVE, Trenton City, NJ
1013 US 206 and LAKESIDE BLVD, Trenton City, NJ
1014 MERCER COUNTY 606 and CR 626, Trenton City, NJ
1015 THIRD ST and CASS STREET, Trenton City, NJ
1016 US 206 and E. STATE ST, Trenton City, NJ
1017 S CLINTON AVE and BUTLER STREET, Trenton City, NJ
1018 WALNUT AVE and CR 622, Trenton City, NJ
1019 I-95  N.J. TURNPIKE, Washington Twp  (Mercer Co), NJ
1020 MERCER COUNTY 634 and FARRELL AVE, Ewing Township, NJ
1021 ROUTE 533 and EATON AVE, Hamilton Twp (Mercer Co), NJ
1022 NEW CEDAR LANE and MCCLELLAN AVE, Hamilton Twp (Mercer Co), NJ
1023 LANGHAM WAY and FALMOUTH RD, Hamilton Twp (Mercer Co), NJ
1024 E PARK AVE and GENESEE ST., Hamilton Twp (Mercer Co), NJ
1025 GROPP AVENUE and SHARPS LANE, Hamilton Twp (Mercer Co), NJ
1026 HANCOURT DR and RT 206, Hamilton Twp (Mercer Co), NJ
1027 MERCER COUNTY 618 and M? ST, Hamilton Twp (Mercer Co), NJ
1028 STONY BROOK ROAD and MINE ROAD, Hopewell Twp (Mercer Co), NJ
1029 PENNINGTON-TITUSVILLE RD and DUBLIN RD, Hopewell Twp (Mercer Co), NJ
1030 MERCER COUNTY 613 and PRINCETON AVE., Lawrence Twp (Mercer Co), NJ
1031 WITHERSPOON ST and HULFISH ST, Princeton Borough, NJ
1032 GRAND ST and LIBERTY ST., Trenton City, NJ
1033 PERRY ST and ALLEN ST, Trenton City, NJ
1034 LINCOLN AVE and EAST STATE STREET, Trenton City, NJ
1035 NJ 33 and CONOVERS ALLEY, Trenton City, NJ
1036 WALLACE ROAD and SCOTT AVE, West Windsor Township, NJ
1037 NORTH MAIN STREET and TOWN CENTER ROAD, East Windsor Township, NJ
1038 MERCER COUNTY 626 and WILLIAM ST, Hamilton Twp (Mercer Co), NJ
1039 2630 NOTINGHAM WAY, Hamilton Twp (Mercer Co), NJ
1040 KLOCKNER RD and WHITEHORSE HAMILTON SQ RD, Hamilton Twp (Mercer Co), NJ
1041 ELM DRIVE STREET/EDWARDS HALL and MC COSH WALKWAY AT ELM, Princeton Borough, NJ
1042 SPRUCE STREET and CHESTNUT STREET, Princeton Borough, NJ
1043 CASS ST and LAMBERTON, Trenton City, NJ
1044 DEXTER ST and EAST PAUL AVENUE, Trenton City, NJ
1045 E STATE ST and STOCKTON STREET, Trenton City, NJ
1046 PROSPECT ST and STUYVESANT, Trenton City, NJ
1047 VIRGINIA AVE, Trenton City, NJ
1048 NEW YORK AVE and CR 622, Trenton City, NJ
1049 WASHINGTON and CR 606, Trenton City, NJ
1050 GLADSTONE AVE and SCHUYLER ALLEY, Trenton City, NJ
1051 COURTLAND ST and GIRARD AVENUE, Trenton City, NJ
1052 MERCER COUNTY 606 and ANDERSON ST, Trenton City, NJ
1053 FRANKLIN ST and EAST HOWELL STREET, Trenton City, NJ
1054 LIBERTY ST and SOUTH CLINTON AVENUE, Trenton City, NJ
1055 SHARON RD and GORDON ROAD, Washington Twp  (Mercer Co), NJ
1056 NJ 33 and WASHINGTON BLOUEVARD, Washington Twp  (Mercer Co), NJ
1057 ROUTE 571 and US 130, East Windsor Township, NJ
1058 DOT PARKING LOT and LOWER FERRY ROAD, Ewing Township, NJ
1059 MERCER COUNTY 622 and ESTATES BLVD, Hamilton Twp (Mercer Co), NJ
1060 NJ 33 and JOHNSTON AVE, Hamilton Twp (Mercer Co), NJ
1061 WHITEHORSE HAMILTON SQUARE RD and NJ 33, Hamilton Twp (Mercer Co), NJ
1062 NJ 27 and ROUTE 571 / VANDEVENTER AVE / WASHI, Princeton Borough, NJ
1063 NJ 27 and WITHERSPOON ST, Princeton Borough, NJ
1064 ELM DRIVE STREET and DILLON PARKING LOT, Princeton Borough, NJ
1065 HENRY AVE and MOORE STREET, Princeton Township, NJ
1066 NJ 29 and CASS ST / THUNDER RD, Trenton City, NJ
1067 N WARREN ST and MCCHARLES ALY, Trenton City, NJ
1068 SMITH ST and VIRGINIA AVE, Trenton City, NJ
1069 HERMITAGE AVE and RUTHERFORD AVE, Trenton City, NJ
1070 LAKESIDE AVE and S CLINTON AVE, Trenton City, NJ
1071 S CLINTON AVE and REMSEN ST, Trenton City, NJ
1072 CHURCH ST and CR 653, Trenton City, NJ
1073 W STATE ST and N WILLOW ST, Trenton City, NJ
1074 MONMOUTH ST and CULBERTSON AVE, Trenton City, NJ
1075 NJ 29 and S WARREN ST, Trenton City, NJ
1076 PERRY ST and EWING ST, Trenton City, NJ
1077 NJ 33 and S COOK AVE, Trenton City, NJ
1078 MERCER COUNTY 622 and NJ 33, Trenton City, NJ
1079 PERRY ST and N BROAD ST, Trenton City, NJ
1080 WALNUT AVE, Trenton City, NJ
1081 MERCER COUNTY 650 and BEATTY ST, Trenton City, NJ
1082 N STOCKTON ST and ACADEMY ST, Trenton City, NJ
1083 PROSPECT ST and E STUYVESANT AVE, Trenton City, NJ
1084 S CLINTON AVE and YARD AVENUE, Trenton City, NJ
1085 CASS ST and THIRD ST, Trenton City, NJ
1086 CASS ST and ADELINE ST, Trenton City, NJ
1087 DIVISION ST and GENESEE ST, Trenton City, NJ
1088 MERCER COUNTY 653 and SWEETS AVE, Trenton City, NJ
1089 BEATTY ST and S BROAD ST, Trenton City, NJ
1090 NJ 33 and LAKE DR, Washington Twp  (Mercer Co), NJ
1091 VILLAGE RD W and CR 533, West Windsor Township, NJ
1092 NJ 33 and TWINS RIVER DR NORTH / TWINS RIVER, East Windsor Township, NJ
1093 MERCER COUNTY 622 and CR 639, Ewing Township, NJ
1094 NJ 33 and CONNECTICUT AVE, Hamilton Twp (Mercer Co), NJ
1095 REEVES AVE and S. OLDEN AVE, Hamilton Twp (Mercer Co), NJ
1096 2115 RT 33, Hamilton Twp (Mercer Co), NJ
1097 HOPEWELL WERTSVILLE RD and FEATHERBED LANE, Hopewell Twp (Mercer Co), NJ
1098 DENOW RD and WELLINGTON DR, Hopewell Twp (Mercer Co), NJ
1099 MERCER COUNTY 640 and SILO RD., Pennington Borough, NJ
1100 PROSPECT AVE and MURRAY PLACE, Princeton Borough, NJ
1101 NJ 33 and HAMPTON ST, Trenton City, NJ
1102 EDGEWOOD AVENUE and N DEAN AVE, Trenton City, NJ
1103 PERRY ST and SOUTHARD ST, Trenton City, NJ
1104 BEATTY ST and DEKLYN AVE, Trenton City, NJ
1105 N EASTFIELD AVE and WYOMING ALY, Trenton City, NJ
1106 MERCER COUNTY 606 and REVERE AVE, Trenton City, NJ
1107 EISENHOWER DRIVE and ROOSEVELT WAY, Washington Twp  (Mercer Co), NJ
1108 US 130, Washington Twp  (Mercer Co), NJ
1109 ROUTE 526, Washington Twp  (Mercer Co), NJ
1110 NEW VILLAGE ROAD and BAXTER DRIVE, West Windsor Township, NJ
1111 BOLTON ROAD and PROBASCO ROAD, East Windsor Township, NJ
1112 MERCER COUNTY 622 and SUTHERLAND ROAD, Ewing Township, NJ
1113 2098 PENNINGTON ROAD(CITGO), Ewing Township, NJ
1114 CHEWALLA BLVD and NOTTINGHAM WAY, Hamilton Twp (Mercer Co), NJ
1115 1700 NOTTINGHAM WY, Hamilton Twp (Mercer Co), NJ
1116 ESTATES BLVD and WHITEHORSE-HAMILTON SQ. RD., Hamilton Twp (Mercer Co), NJ
1117 MERCER COUNTY 672 and LAKESIDE BLVD., Hamilton Twp (Mercer Co), NJ
1118 PARKING LOT ?50 RT 33, Hamilton Twp (Mercer Co), NJ
1119 US 206 and PRINCETON AVE, Lawrence Twp (Mercer Co), NJ
1120 ELM DR and BAKER LN, Princeton Borough, NJ
1121 UNIVERSITY PLACE and COLLEGE ROAD, Princeton Borough, NJ
1122 JEFFERSON RD and VALLEY RD., Princeton Township, NJ
1123 NJ 31 and PROSPECT ST, Trenton City, NJ
1124 MERCER COUNTY 606 and CR 626, Trenton City, NJ
1125 PERRY ST and N MONTGOMERY ST, Trenton City, NJ
1126 MERCER COUNTY 650 and SECOND ST, Trenton City, NJ
1127 MERCER COUNTY 634 and HILLCREST AVENUE, Trenton City, NJ
1128 BANK ST and N WILLOW ST, Trenton City, NJ
1129 N WILLOW ST and BELLEVUE AVE, Trenton City, NJ
1130 1284 S BROAD ST, Trenton City, NJ
1131 CASS ST and THIRD ST, Trenton City, NJ
1132 SPRING ST and CALHOUN ST, Trenton City, NJ
1133 LIBERTY ST and FRANKLIN ST, Trenton City, NJ
1134 US 130 and ROUTE 571 / PRCTN-WRSTN RD / STOCKT, East Windsor Township, NJ
1135 NORWAY AVE and BROOKSIDE AVE, Hamilton Twp (Mercer Co), NJ
1136 WHITEHORSE-HAMILTON SQ RD and KUSER RD, Hamilton Twp (Mercer Co), NJ
1137 YARDVILLE-HAMILTON SQ RD and ESTATES BLVD, Hamilton Twp (Mercer Co), NJ
1138 100 STOCKTON STREET and STOCKTON STREET LOT, Hightstown Borough, NJ
1139 LAKE DR and BRUNSWICK PIKE, Lawrence Twp (Mercer Co), NJ
1140 NORTH HARRISON STREET and HORNER LANE, Princeton Borough, NJ
1141 MOUNTAIN AVENUE and GREAT ROAD, Princeton Township, NJ
1142 HENRY AVENUE and MOORE STREET, Princeton Township, NJ
1143 TERHUNE ROAD and NORTH HARRISON ST, Princeton Township, NJ
1144 MERCER COUNTY 622 and CR 635 / E STATE ST, Trenton City, NJ
1145 E STATE ST and S WALTER AVE, Trenton City, NJ
1146 MERCER COUNTY 606 and FRANKLIN ST, Trenton City, NJ
1147 CHESTNUT AVE and GENESEE ST, Trenton City, NJ
1148 MERCER COUNTY 635 and CR 622 / N OLDEN AVE / S OLDEN AVE, Trenton City, NJ
1149 HEWITT ST, Trenton City, NJ
1150 MARKET ST and US 206, Trenton City, NJ
1151 MERCER COUNTY 606 and CR 622 / S OLDEN AVE, Trenton City, NJ
1152 FRANKLIN ST and HAMILTON AVE, Trenton City, NJ
1153 NJ 29 and SHELDON AVE., Trenton City, NJ
1154 US 130 and DUTCHNECK RD, East Windsor Township, NJ
1155 US 130 and DUTCHNECK RD, East Windsor Township, NJ
1156 1618 OLDEN AVENUE, Ewing Township, NJ
1157 NJ 31 and CR 622 / OLDEN AVE, Ewing Township, NJ
1158 NJ 33 and WARD AVE, Hamilton Twp (Mercer Co), NJ
1159 HUGHES DR and JEFFREY LN, Hamilton Twp (Mercer Co), NJ
1160 N GREENWOOD AV and GOLDEN AVE, Hopewell Borough, NJ
1161 ROUTE 546 and SIOUX RD, Hopewell Twp (Mercer Co), NJ
1162 US 206 and ALTAMAWR AVE, Lawrence Twp (Mercer Co), NJ
1163 NORTH HARRISON ST and TERHUNE RD., Princeton Township, NJ
1164 10 E STADIUM DR, Princeton Township, NJ
1165 NJ 129 and CR 606 / HAMILTON AVE, Trenton City, NJ
1166 FEDERAL ST and SECOND ST, Trenton City, NJ
1167 JARVIS PL and PROSPECT ST, Trenton City, NJ
1168 MERCER COUNTY 635 and GARFIELD AVE, Trenton City, NJ
1169 US 1 and MARKET ST, Trenton City, NJ
1170 SOUTHARD ST and BRUNSWICK AVE, Trenton City, NJ
1171 S BROAD ST and CENTRE ST / GREENWOOD AVE, Trenton City, NJ
1172 PRINCETON JUNCTION TRAIN STATION and WALLACE PERMIT LOT, West Windsor Township, NJ
1173 US 130 and DUTCHNECK RD, East Windsor Township, NJ
1174 1518 OLDEN AVE, Ewing Township, NJ
1175 ROUTE 539 and WARD ST, Hightstown Borough, NJ
1176 US 1 and BRUNSWICK CIR, Lawrence Twp (Mercer Co), NJ
1177 PROSPECT AVE and ROUTE 571, Princeton Township, NJ
1178 ROUTE 571 and IVY LN, Princeton Township, NJ
1179 BUTTONWOOD DR and CR 636, Ewing Township, NJ
1180 CENTRAL AVE and NJ 31, Ewing Township, NJ
1181 HUGHES DR and PAXSON AVE, Hamilton Twp (Mercer Co), NJ
1182 ALEXANDER RD and UNIVERSITY PL, Princeton Township, NJ
1183 DIVISION ST and KENT ST, Trenton City, NJ
1184 BANK ST and N WARREN ST, Trenton City, NJ
1185 E STATE ST, Trenton City, NJ
